Date,Price,Open,High,Low,Vol.,Change %
"Mar 31, 2017",1056.92,"1,056.92","1,056.92","1,056.92",0,2.87
"Mar 30, 2017",1027.47,"1,027.47","1,027.47","1,027.47",0,-1.04
"Mar 29, 2017",1038.26,"1,038.26","1,038.26","1,038.26",0,-1.43
"Mar 28, 2017",1053.34,"1,053.34","1,053.34","1,053.34",0,3.24
"Mar 27, 2017",1020.30,"1,020.30","1,020.30","1,020.30",0,2.96
"Mar 24, 2017",991.01,991.014,991.014,991.014,0,-5.32
"Mar 23, 2017",1046.68,"1,046.68","1,046.68","1,046.68",0,3.31
"Mar 22, 2017",1013.16,"1,013.16","1,013.16","1,013.16",0,-7.07
"Mar 21, 2017",1090.28,"1,090.28","1,090.28","1,090.28",0,4.82
"Mar 20, 2017",1040.18,"1,040.18","1,040.18","1,040.18",0,-10.63
"Mar 17, 2017",1163.86,"1,163.86","1,163.86","1,163.86",0,-4.71
"Mar 16, 2017",1221.42,"1,221.42","1,221.42","1,221.42",0,-2.63
"Mar 15, 2017",1254.40,"1,254.40","1,254.40","1,254.40",0,-0.15
"Mar 14, 2017",1256.34,"1,256.34","1,256.34","1,256.34",0,2.07
"Mar 13, 2017",1230.88,"1,230.88","1,230.88","1,230.88",0,-2.39
"Mar 10, 2017",1261.05,"1,261.05","1,261.05","1,261.05",0,6.71
"Mar 09, 2017",1181.78,"1,181.78","1,181.78","1,181.78",0,-0.75
"Mar 08, 2017",1190.72,"1,190.72","1,190.72","1,190.72",0,-3.46
"Mar 07, 2017",1233.40,"1,233.40","1,233.40","1,233.40",0,-3.65
"Mar 03, 2017",1280.16,"1,280.16","1,280.16","1,280.16",0,3.76
"Mar 02, 2017",1233.75,"1,233.75","1,233.75","1,233.75",0,1.25
"Mar 01, 2017",1218.57,"1,218.57","1,218.57","1,218.57",0,2.99
"Feb 28, 2017",1183.24,"1,183.24","1,183.24","1,183.24",0,-1.3
"Feb 24, 2017",1198.85,"1,198.85","1,198.85","1,198.85",0,4.41
"Feb 23, 2017",1148.23,"1,148.23","1,148.23","1,148.23",0,2.26
"Feb 22, 2017",1122.91,"1,122.91","1,122.91","1,122.91",0,9.28
"Feb 16, 2017",1027.59,"1,027.59","1,027.59","1,027.59",0,1.7
"Feb 14, 2017",1010.46,"1,010.46","1,010.46","1,010.46",0,4.52
